id,url,from_dataset,start_frame,start_time,start_fps,end_frame,end_time,end_fps,scene_num,num_scenes_detected,total_video_frames,total_video_duration,post_ids
7289766656803474690.mp4_scene_15,7289766656803474690,ced8b6aa45d34219f9d65ab4c8b83990,554,00:00:22.160,25.0,850,00:00:34.000,25.0,15,18,967,00:00:38.680,"7,2,8,9,7,6,6,6,5,6,8,0,3,4,7,4,6,9,0"
7289766656803474690.mp4_scene_16,7289766656803474690,ced8b6aa45d34219f9d65ab4c8b83990,850,00:00:34.000,25.0,900,00:00:36.000,25.0,16,18,967,00:00:38.680,"7,2,8,9,7,6,6,6,5,6,8,0,3,4,7,4,6,9,0"
7289766656803474690.mp4_scene_17,7289766656803474690,ced8b6aa45d34219f9d65ab4c8b83990,900,00:00:36.000,25.0,950,00:00:38.000,25.0,17,18,967,00:00:38.680,"7,2,8,9,7,6,6,6,5,6,8,0,3,4,7,4,6,9,0"
7289766656803474690.mp4_scene_18,7289766656803474690,ced8b6aa45d34219f9d65ab4c8b83990,950,00:00:38.000,25.0,967,00:00:38.680,25.0,18,18,967,00:00:38.680,"7,2,8,9,7,6,6,6,5,6,8,0,3,4,7,4,6,9,0"
7289577102972603650.mp4_scene_1,7289577102972603650,ced8b6aa45d34219f9d65ab4c8b83990,0,00:00:00.000,25.0,293,00:00:11.720,25.0,1,4,1016,00:00:40.640,"7,2,8,9,5,7,7,1,0,2,9,7,2,6,0,3,6,5,0"
7289577102972603650.mp4_scene_2,7289577102972603650,ced8b6aa45d34219f9d65ab4c8b83990,293,00:00:11.720,25.0,312,00:00:12.480,25.0,2,4,1016,00:00:40.640,"7,2,8,9,5,7,7,1,0,2,9,7,2,6,0,3,6,5,0"
7289577102972603650.mp4_scene_3,7289577102972603650,ced8b6aa45d34219f9d65ab4c8b83990,312,00:00:12.480,25.0,437,00:00:17.480,25.0,3,4,1016,00:00:40.640,"7,2,8,9,5,7,7,1,0,2,9,7,2,6,0,3,6,5,0"
7289577102972603650.mp4_scene_4,7289577102972603650,ced8b6aa45d34219f9d65ab4c8b83990,437,00:00:17.480,25.0,1016,00:00:40.640,25.0,4,4,1016,00:00:40.640,"7,2,8,9,5,7,7,1,0,2,9,7,2,6,0,3,6,5,0"
7288920859245300993.mp4_scene_1,7288920859245300993,ced8b6aa45d34219f9d65ab4c8b83990,0,00:00:00.000,30.0,58,00:00:01.933,30.0,1,6,368,00:00:12.267,"7,2,8,8,9,2,0,8,5,9,2,4,5,3,0,0,9,9,3"
7288920859245300993.mp4_scene_2,7288920859245300993,ced8b6aa45d34219f9d65ab4c8b83990,58,00:00:01.933,30.0,85,00:00:02.833,30.0,2,6,368,00:00:12.267,"7,2,8,8,9,2,0,8,5,9,2,4,5,3,0,0,9,9,3"
7288920859245300993.mp4_scene_3,7288920859245300993,ced8b6aa45d34219f9d65ab4c8b83990,85,00:00:02.833,30.0,112,00:00:03.733,30.0,3,6,368,00:00:12.267,"7,2,8,8,9,2,0,8,5,9,2,4,5,3,0,0,9,9,3"
7288920859245300993.mp4_scene_4,7288920859245300993,ced8b6aa45d34219f9d65ab4c8b83990,112,00:00:03.733,30.0,340,00:00:11.333,30.0,4,6,368,00:00:12.267,"7,2,8,8,9,2,0,8,5,9,2,4,5,3,0,0,9,9,3"
7288920859245300993.mp4_scene_5,7288920859245300993,ced8b6aa45d34219f9d65ab4c8b83990,340,00:00:11.333,30.0,360,00:00:12.000,30.0,5,6,368,00:00:12.267,"7,2,8,8,9,2,0,8,5,9,2,4,5,3,0,0,9,9,3"
7288920859245300993.mp4_scene_6,7288920859245300993,ced8b6aa45d34219f9d65ab4c8b83990,360,00:00:12.000,30.0,368,00:00:12.267,30.0,6,6,368,00:00:12.267,"7,2,8,8,9,2,0,8,5,9,2,4,5,3,0,0,9,9,3"
7288685544588971269.mp4_scene_1,7288685544588971269,ced8b6aa45d34219f9d65ab4c8b83990,0,00:00:00.000,30.0,309,00:00:10.300,30.0,1,2,330,00:00:11.000,"7,2,8,8,6,8,5,5,4,4,5,8,8,9,7,1,2,6,9"
7288685544588971269.mp4_scene_2,7288685544588971269,ced8b6aa45d34219f9d65ab4c8b83990,309,00:00:10.300,30.0,330,00:00:11.000,30.0,2,2,330,00:00:11.000,"7,2,8,8,6,8,5,5,4,4,5,8,8,9,7,1,2,6,9"
7289130085691493633.mp4_scene_1,7289130085691493633,ced8b6aa45d34219f9d65ab4c8b83990,0,00:00:00.000,30.0,923,00:00:30.767,30.0,1,1,923,00:00:30.767,"7,2,8,9,1,3,0,0,8,5,6,9,1,4,9,3,6,3,3"
7289287958908144897.mp4_scene_1,7289287958908144897,ced8b6aa45d34219f9d65ab4c8b83990,0,00:00:00.000,23.976,366,00:00:15.265,23.976,1,12,2261,00:01:34.303,"7,2,8,9,2,8,7,9,5,8,9,0,8,1,4,4,8,9,7"
7289287958908144897.mp4_scene_2,7289287958908144897,ced8b6aa45d34219f9d65ab4c8b83990,366,00:00:15.265,23.976,458,00:00:19.102,23.976,2,12,2261,00:01:34.303,"7,2,8,9,2,8,7,9,5,8,9,0,8,1,4,4,8,9,7"
7289287958908144897.mp4_scene_3,7289287958908144897,ced8b6aa45d34219f9d65ab4c8b83990,458,00:00:19.102,23.976,633,00:00:26.401,23.976,3,12,2261,00:01:34.303,"7,2,8,9,2,8,7,9,5,8,9,0,8,1,4,4,8,9,7"
7289287958908144897.mp4_scene_4,7289287958908144897,ced8b6aa45d34219f9d65ab4c8b83990,633,00:00:26.401,23.976,731,00:00:30.489,23.976,4,12,2261,00:01:34.303,"7,2,8,9,2,8,7,9,5,8,9,0,8,1,4,4,8,9,7"
7289287958908144897.mp4_scene_5,7289287958908144897,ced8b6aa45d34219f9d65ab4c8b83990,731,00:00:30.489,23.976,1327,00:00:55.347,23.976,5,12,2261,00:01:34.303,"7,2,8,9,2,8,7,9,5,8,9,0,8,1,4,4,8,9,7"
7289287958908144897.mp4_scene_6,7289287958908144897,ced8b6aa45d34219f9d65ab4c8b83990,1327,00:00:55.347,23.976,1389,00:00:57.933,23.976,6,12,2261,00:01:34.303,"7,2,8,9,2,8,7,9,5,8,9,0,8,1,4,4,8,9,7"
7289287958908144897.mp4_scene_7,7289287958908144897,ced8b6aa45d34219f9d65ab4c8b83990,1389,00:00:57.933,23.976,1471,00:01:01.353,23.976,7,12,2261,00:01:34.303,"7,2,8,9,2,8,7,9,5,8,9,0,8,1,4,4,8,9,7"
7289287958908144897.mp4_scene_8,7289287958908144897,ced8b6aa45d34219f9d65ab4c8b83990,1471,00:01:01.353,23.976,1807,00:01:15.367,23.976,8,12,2261,00:01:34.303,"7,2,8,9,2,8,7,9,5,8,9,0,8,1,4,4,8,9,7"
7289287958908144897.mp4_scene_9,7289287958908144897,ced8b6aa45d34219f9d65ab4c8b83990,1807,00:01:15.367,23.976,1883,00:01:18.537,23.976,9,12,2261,00:01:34.303,"7,2,8,9,2,8,7,9,5,8,9,0,8,1,4,4,8,9,7"
7289287958908144897.mp4_scene_10,7289287958908144897,ced8b6aa45d34219f9d65ab4c8b83990,1883,00:01:18.537,23.976,1959,00:01:21.707,23.976,10,12,2261,00:01:34.303,"7,2,8,9,2,8,7,9,5,8,9,0,8,1,4,4,8,9,7"
7289287958908144897.mp4_scene_11,7289287958908144897,ced8b6aa45d34219f9d65ab4c8b83990,1959,00:01:21.707,23.976,2028,00:01:24.585,23.976,11,12,2261,00:01:34.303,"7,2,8,9,2,8,7,9,5,8,9,0,8,1,4,4,8,9,7"
7289287958908144897.mp4_scene_12,7289287958908144897,ced8b6aa45d34219f9d65ab4c8b83990,2028,00:01:24.585,23.976,2261,00:01:34.303,23.976,12,12,2261,00:01:34.303,"7,2,8,9,2,8,7,9,5,8,9,0,8,1,4,4,8,9,7"
7288427316034718978.mp4_scene_1,7288427316034718978,ced8b6aa45d34219f9d65ab4c8b83990,0,00:00:00.000,29.97,50,00:00:01.668,29.97,1,11,628,00:00:20.954,"7,2,8,8,4,2,7,3,1,6,0,3,4,7,1,8,9,7,8"
7288427316034718978.mp4_scene_2,7288427316034718978,ced8b6aa45d34219f9d65ab4c8b83990,50,00:00:01.668,29.97,100,00:00:03.337,29.97,2,11,628,00:00:20.954,"7,2,8,8,4,2,7,3,1,6,0,3,4,7,1,8,9,7,8"
7288427316034718978.mp4_scene_3,7288427316034718978,ced8b6aa45d34219f9d65ab4c8b83990,100,00:00:03.337,29.97,120,00:00:04.004,29.97,3,11,628,00:00:20.954,"7,2,8,8,4,2,7,3,1,6,0,3,4,7,1,8,9,7,8"
7288427316034718978.mp4_scene_4,7288427316034718978,ced8b6aa45d34219f9d65ab4c8b83990,120,00:00:04.004,29.97,150,00:00:05.005,29.97,4,11,628,00:00:20.954,"7,2,8,8,4,2,7,3,1,6,0,3,4,7,1,8,9,7,8"
7288427316034718978.mp4_scene_5,7288427316034718978,ced8b6aa45d34219f9d65ab4c8b83990,150,00:00:05.005,29.97,200,00:00:06.673,29.97,5,11,628,00:00:20.954,"7,2,8,8,4,2,7,3,1,6,0,3,4,7,1,8,9,7,8"
7288427316034718978.mp4_scene_6,7288427316034718978,ced8b6aa45d34219f9d65ab4c8b83990,200,00:00:06.673,29.97,240,00:00:08.008,29.97,6,11,628,00:00:20.954,"7,2,8,8,4,2,7,3,1,6,0,3,4,7,1,8,9,7,8"
7288427316034718978.mp4_scene_7,7288427316034718978,ced8b6aa45d34219f9d65ab4c8b83990,240,00:00:08.008,29.97,300,00:00:10.010,29.97,7,11,628,00:00:20.954,"7,2,8,8,4,2,7,3,1,6,0,3,4,7,1,8,9,7,8"
7288427316034718978.mp4_scene_8,7288427316034718978,ced8b6aa45d34219f9d65ab4c8b83990,300,00:00:10.010,29.97,350,00:00:11.678,29.97,8,11,628,00:00:20.954,"7,2,8,8,4,2,7,3,1,6,0,3,4,7,1,8,9,7,8"
7288427316034718978.mp4_scene_9,7288427316034718978,ced8b6aa45d34219f9d65ab4c8b83990,350,00:00:11.678,29.97,500,00:00:16.683,29.97,9,11,628,00:00:20.954,"7,2,8,8,4,2,7,3,1,6,0,3,4,7,1,8,9,7,8"
7288427316034718978.mp4_scene_10,7288427316034718978,ced8b6aa45d34219f9d65ab4c8b83990,500,00:00:16.683,29.97,599,00:00:19.987,29.97,10,11,628,00:00:20.954,"7,2,8,8,4,2,7,3,1,6,0,3,4,7,1,8,9,7,8"
7288427316034718978.mp4_scene_11,7288427316034718978,ced8b6aa45d34219f9d65ab4c8b83990,599,00:00:19.987,29.97,628,00:00:20.954,29.97,11,11,628,00:00:20.954,"7,2,8,8,4,2,7,3,1,6,0,3,4,7,1,8,9,7,8"
7290500266414132481.mp4_scene_1,7290500266414132481,ced8b6aa45d34219f9d65ab4c8b83990,0,00:00:00.000,30.0,216,00:00:07.200,30.0,1,18,2687,00:01:29.567,"7,2,9,0,5,0,0,2,6,6,4,1,4,1,3,2,4,8,1"
7290500266414132481.mp4_scene_2,7290500266414132481,ced8b6aa45d34219f9d65ab4c8b83990,216,00:00:07.200,30.0,512,00:00:17.067,30.0,2,18,2687,00:01:29.567,"7,2,9,0,5,0,0,2,6,6,4,1,4,1,3,2,4,8,1"
7290500266414132481.mp4_scene_3,7290500266414132481,ced8b6aa45d34219f9d65ab4c8b83990,512,00:00:17.067,30.0,612,00:00:20.400,30.0,3,18,2687,00:01:29.567,"7,2,9,0,5,0,0,2,6,6,4,1,4,1,3,2,4,8,1"
7290500266414132481.mp4_scene_4,7290500266414132481,ced8b6aa45d34219f9d65ab4c8b83990,612,00:00:20.400,30.0,663,00:00:22.100,30.0,4,18,2687,00:01:29.567,"7,2,9,0,5,0,0,2,6,6,4,1,4,1,3,2,4,8,1"
7290500266414132481.mp4_scene_5,7290500266414132481,ced8b6aa45d34219f9d65ab4c8b83990,663,00:00:22.100,30.0,716,00:00:23.867,30.0,5,18,2687,00:01:29.567,"7,2,9,0,5,0,0,2,6,6,4,1,4,1,3,2,4,8,1"
7290500266414132481.mp4_scene_6,7290500266414132481,ced8b6aa45d34219f9d65ab4c8b83990,716,00:00:23.867,30.0,977,00:00:32.567,30.0,6,18,2687,00:01:29.567,"7,2,9,0,5,0,0,2,6,6,4,1,4,1,3,2,4,8,1"
7290500266414132481.mp4_scene_7,7290500266414132481,ced8b6aa45d34219f9d65ab4c8b83990,977,00:00:32.567,30.0,1002,00:00:33.400,30.0,7,18,2687,00:01:29.567,"7,2,9,0,5,0,0,2,6,6,4,1,4,1,3,2,4,8,1"
7290500266414132481.mp4_scene_8,7290500266414132481,ced8b6aa45d34219f9d65ab4c8b83990,1002,00:00:33.400,30.0,1096,00:00:36.533,30.0,8,18,2687,00:01:29.567,"7,2,9,0,5,0,0,2,6,6,4,1,4,1,3,2,4,8,1"
7290500266414132481.mp4_scene_9,7290500266414132481,ced8b6aa45d34219f9d65ab4c8b83990,1096,00:00:36.533,30.0,1212,00:00:40.400,30.0,9,18,2687,00:01:29.567,"7,2,9,0,5,0,0,2,6,6,4,1,4,1,3,2,4,8,1"
7290500266414132481.mp4_scene_10,7290500266414132481,ced8b6aa45d34219f9d65ab4c8b83990,1212,00:00:40.400,30.0,1313,00:00:43.767,30.0,10,18,2687,00:01:29.567,"7,2,9,0,5,0,0,2,6,6,4,1,4,1,3,2,4,8,1"
7290500266414132481.mp4_scene_11,7290500266414132481,ced8b6aa45d34219f9d65ab4c8b83990,1313,00:00:43.767,30.0,1630,00:00:54.333,30.0,11,18,2687,00:01:29.567,"7,2,9,0,5,0,0,2,6,6,4,1,4,1,3,2,4,8,1"
7290500266414132481.mp4_scene_12,7290500266414132481,ced8b6aa45d34219f9d65ab4c8b83990,1630,00:00:54.333,30.0,1695,00:00:56.500,30.0,12,18,2687,00:01:29.567,"7,2,9,0,5,0,0,2,6,6,4,1,4,1,3,2,4,8,1"
7290500266414132481.mp4_scene_13,7290500266414132481,ced8b6aa45d34219f9d65ab4c8b83990,1695,00:00:56.500,30.0,1827,00:01:00.900,30.0,13,18,2687,00:01:29.567,"7,2,9,0,5,0,0,2,6,6,4,1,4,1,3,2,4,8,1"
7290500266414132481.mp4_scene_14,7290500266414132481,ced8b6aa45d34219f9d65ab4c8b83990,1827,00:01:00.900,30.0,2114,00:01:10.467,30.0,14,18,2687,00:01:29.567,"7,2,9,0,5,0,0,2,6,6,4,1,4,1,3,2,4,8,1"
7290500266414132481.mp4_scene_15,7290500266414132481,ced8b6aa45d34219f9d65ab4c8b83990,2114,00:01:10.467,30.0,2284,00:01:16.133,30.0,15,18,2687,00:01:29.567,"7,2,9,0,5,0,0,2,6,6,4,1,4,1,3,2,4,8,1"
7290500266414132481.mp4_scene_16,7290500266414132481,ced8b6aa45d34219f9d65ab4c8b83990,2284,00:01:16.133,30.0,2381,00:01:19.367,30.0,16,18,2687,00:01:29.567,"7,2,9,0,5,0,0,2,6,6,4,1,4,1,3,2,4,8,1"
7290500266414132481.mp4_scene_17,7290500266414132481,ced8b6aa45d34219f9d65ab4c8b83990,2381,00:01:19.367,30.0,2524,00:01:24.133,30.0,17,18,2687,00:01:29.567,"7,2,9,0,5,0,0,2,6,6,4,1,4,1,3,2,4,8,1"
7290500266414132481.mp4_scene_18,7290500266414132481,ced8b6aa45d34219f9d65ab4c8b83990,2524,00:01:24.133,30.0,2687,00:01:29.567,30.0,18,18,2687,00:01:29.567,"7,2,9,0,5,0,0,2,6,6,4,1,4,1,3,2,4,8,1"
7288255733714472194.mp4_scene_1,7288255733714472194,ced8b6aa45d34219f9d65ab4c8b83990,0,00:00:00.000,30.0,56,00:00:01.867,30.0,1,4,376,00:00:12.533,"7,2,8,8,2,5,5,7,3,3,7,1,4,4,7,2,1,9,4"
7288255733714472194.mp4_scene_2,7288255733714472194,ced8b6aa45d34219f9d65ab4c8b83990,56,00:00:01.867,30.0,127,00:00:04.233,30.0,2,4,376,00:00:12.533,"7,2,8,8,2,5,5,7,3,3,7,1,4,4,7,2,1,9,4"
7288255733714472194.mp4_scene_3,7288255733714472194,ced8b6aa45d34219f9d65ab4c8b83990,127,00:00:04.233,30.0,322,00:00:10.733,30.0,3,4,376,00:00:12.533,"7,2,8,8,2,5,5,7,3,3,7,1,4,4,7,2,1,9,4"
7288255733714472194.mp4_scene_4,7288255733714472194,ced8b6aa45d34219f9d65ab4c8b83990,322,00:00:10.733,30.0,376,00:00:12.533,30.0,4,4,376,00:00:12.533,"7,2,8,8,2,5,5,7,3,3,7,1,4,4,7,2,1,9,4"
7288026231478455553.mp4_scene_1,7288026231478455553,ced8b6aa45d34219f9d65ab4c8b83990,0,00:00:00.000,59.9390243902439,250,00:00:04.171,59.9390243902439,1,6,983,00:00:16.400,"7,2,8,8,0,2,6,2,3,1,4,7,8,4,5,5,5,5,3"
7288026231478455553.mp4_scene_2,7288026231478455553,ced8b6aa45d34219f9d65ab4c8b83990,250,00:00:04.171,59.9390243902439,500,00:00:08.342,59.9390243902439,2,6,983,00:00:16.400,"7,2,8,8,0,2,6,2,3,1,4,7,8,4,5,5,5,5,3"
7288026231478455553.mp4_scene_3,7288026231478455553,ced8b6aa45d34219f9d65ab4c8b83990,500,00:00:08.342,59.9390243902439,750,00:00:12.513,59.9390243902439,3,6,983,00:00:16.400,"7,2,8,8,0,2,6,2,3,1,4,7,8,4,5,5,5,5,3"
7288026231478455553.mp4_scene_4,7288026231478455553,ced8b6aa45d34219f9d65ab4c8b83990,750,00:00:12.513,59.9390243902439,870,00:00:14.515,59.9390243902439,4,6,983,00:00:16.400,"7,2,8,8,0,2,6,2,3,1,4,7,8,4,5,5,5,5,3"
7288026231478455553.mp4_scene_5,7288026231478455553,ced8b6aa45d34219f9d65ab4c8b83990,870,00:00:14.515,59.9390243902439,930,00:00:15.516,59.9390243902439,5,6,983,00:00:16.400,"7,2,8,8,0,2,6,2,3,1,4,7,8,4,5,5,5,5,3"
7288026231478455553.mp4_scene_6,7288026231478455553,ced8b6aa45d34219f9d65ab4c8b83990,930,00:00:15.516,59.9390243902439,983,00:00:16.400,59.9390243902439,6,6,983,00:00:16.400,"7,2,8,8,0,2,6,2,3,1,4,7,8,4,5,5,5,5,3"
7288172264904854786.mp4_scene_1,7288172264904854786,ced8b6aa45d34219f9d65ab4c8b83990,0,00:00:00.000,25.0,46,00:00:01.840,25.0,1,10,557,00:00:22.280,"7,2,8,8,1,7,2,2,6,4,9,0,4,8,5,4,7,8,6"
7288172264904854786.mp4_scene_2,7288172264904854786,ced8b6aa45d34219f9d65ab4c8b83990,46,00:00:01.840,25.0,104,00:00:04.160,25.0,2,10,557,00:00:22.280,"7,2,8,8,1,7,2,2,6,4,9,0,4,8,5,4,7,8,6"
7288172264904854786.mp4_scene_3,7288172264904854786,ced8b6aa45d34219f9d65ab4c8b83990,104,00:00:04.160,25.0,160,00:00:06.400,25.0,3,10,557,00:00:22.280,"7,2,8,8,1,7,2,2,6,4,9,0,4,8,5,4,7,8,6"
7288172264904854786.mp4_scene_4,7288172264904854786,ced8b6aa45d34219f9d65ab4c8b83990,160,00:00:06.400,25.0,194,00:00:07.760,25.0,4,10,557,00:00:22.280,"7,2,8,8,1,7,2,2,6,4,9,0,4,8,5,4,7,8,6"
7288172264904854786.mp4_scene_5,7288172264904854786,ced8b6aa45d34219f9d65ab4c8b83990,194,00:00:07.760,25.0,217,00:00:08.680,25.0,5,10,557,00:00:22.280,"7,2,8,8,1,7,2,2,6,4,9,0,4,8,5,4,7,8,6"
7288172264904854786.mp4_scene_6,7288172264904854786,ced8b6aa45d34219f9d65ab4c8b83990,217,00:00:08.680,25.0,241,00:00:09.640,25.0,6,10,557,00:00:22.280,"7,2,8,8,1,7,2,2,6,4,9,0,4,8,5,4,7,8,6"
7288172264904854786.mp4_scene_7,7288172264904854786,ced8b6aa45d34219f9d65ab4c8b83990,241,00:00:09.640,25.0,329,00:00:13.160,25.0,7,10,557,00:00:22.280,"7,2,8,8,1,7,2,2,6,4,9,0,4,8,5,4,7,8,6"
7288172264904854786.mp4_scene_8,7288172264904854786,ced8b6aa45d34219f9d65ab4c8b83990,329,00:00:13.160,25.0,392,00:00:15.680,25.0,8,10,557,00:00:22.280,"7,2,8,8,1,7,2,2,6,4,9,0,4,8,5,4,7,8,6"
7288172264904854786.mp4_scene_9,7288172264904854786,ced8b6aa45d34219f9d65ab4c8b83990,392,00:00:15.680,25.0,461,00:00:18.440,25.0,9,10,557,00:00:22.280,"7,2,8,8,1,7,2,2,6,4,9,0,4,8,5,4,7,8,6"
7288172264904854786.mp4_scene_10,7288172264904854786,ced8b6aa45d34219f9d65ab4c8b83990,461,00:00:18.440,25.0,557,00:00:22.280,25.0,10,10,557,00:00:22.280,"7,2,8,8,1,7,2,2,6,4,9,0,4,8,5,4,7,8,6"
7288002760522353922.mp4_scene_1,7288002760522353922,ced8b6aa45d34219f9d65ab4c8b83990,0,00:00:00.000,30.0,250,00:00:08.333,30.0,1,3,1179,00:00:39.300,"7,2,8,8,0,0,2,7,6,0,5,2,2,3,5,3,9,2,2"
7288002760522353922.mp4_scene_2,7288002760522353922,ced8b6aa45d34219f9d65ab4c8b83990,250,00:00:08.333,30.0,750,00:00:25.000,30.0,2,3,1179,00:00:39.300,"7,2,8,8,0,0,2,7,6,0,5,2,2,3,5,3,9,2,2"
7288002760522353922.mp4_scene_3,7288002760522353922,ced8b6aa45d34219f9d65ab4c8b83990,750,00:00:25.000,30.0,1179,00:00:39.300,30.0,3,3,1179,00:00:39.300,"7,2,8,8,0,0,2,7,6,0,5,2,2,3,5,3,9,2,2"
7289095056084995330.mp4_scene_1,7289095056084995330,ced8b6aa45d34219f9d65ab4c8b83990,0,00:00:00.000,23.976,122,00:00:05.088,23.976,1,34,1411,00:00:58.851,"7,2,8,9,0,9,5,0,5,6,0,8,4,9,9,5,3,3,0"
7289095056084995330.mp4_scene_2,7289095056084995330,ced8b6aa45d34219f9d65ab4c8b83990,122,00:00:05.088,23.976,152,00:00:06.340,23.976,2,34,1411,00:00:58.851,"7,2,8,9,0,9,5,0,5,6,0,8,4,9,9,5,3,3,0"
7289095056084995330.mp4_scene_3,7289095056084995330,ced8b6aa45d34219f9d65ab4c8b83990,152,00:00:06.340,23.976,170,00:00:07.090,23.976,3,34,1411,00:00:58.851,"7,2,8,9,0,9,5,0,5,6,0,8,4,9,9,5,3,3,0"
7289095056084995330.mp4_scene_4,7289095056084995330,ced8b6aa45d34219f9d65ab4c8b83990,170,00:00:07.090,23.976,227,00:00:09.468,23.976,4,34,1411,00:00:58.851,"7,2,8,9,0,9,5,0,5,6,0,8,4,9,9,5,3,3,0"
7289095056084995330.mp4_scene_5,7289095056084995330,ced8b6aa45d34219f9d65ab4c8b83990,227,00:00:09.468,23.976,254,00:00:10.594,23.976,5,34,1411,00:00:58.851,"7,2,8,9,0,9,5,0,5,6,0,8,4,9,9,5,3,3,0"
7289095056084995330.mp4_scene_6,7289095056084995330,ced8b6aa45d34219f9d65ab4c8b83990,254,00:00:10.594,23.976,271,00:00:11.303,23.976,6,34,1411,00:00:58.851,"7,2,8,9,0,9,5,0,5,6,0,8,4,9,9,5,3,3,0"
7289095056084995330.mp4_scene_7,7289095056084995330,ced8b6aa45d34219f9d65ab4c8b83990,271,00:00:11.303,23.976,302,00:00:12.596,23.976,7,34,1411,00:00:58.851,"7,2,8,9,0,9,5,0,5,6,0,8,4,9,9,5,3,3,0"
7289095056084995330.mp4_scene_8,7289095056084995330,ced8b6aa45d34219f9d65ab4c8b83990,302,00:00:12.596,23.976,329,00:00:13.722,23.976,8,34,1411,00:00:58.851,"7,2,8,9,0,9,5,0,5,6,0,8,4,9,9,5,3,3,0"
7289095056084995330.mp4_scene_9,7289095056084995330,ced8b6aa45d34219f9d65ab4c8b83990,329,00:00:13.722,23.976,363,00:00:15.140,23.976,9,34,1411,00:00:58.851,"7,2,8,9,0,9,5,0,5,6,0,8,4,9,9,5,3,3,0"
7289095056084995330.mp4_scene_10,7289095056084995330,ced8b6aa45d34219f9d65ab4c8b83990,363,00:00:15.140,23.976,382,00:00:15.933,23.976,10,34,1411,00:00:58.851,"7,2,8,9,0,9,5,0,5,6,0,8,4,9,9,5,3,3,0"
7289095056084995330.mp4_scene_11,7289095056084995330,ced8b6aa45d34219f9d65ab4c8b83990,382,00:00:15.933,23.976,400,00:00:16.683,23.976,11,34,1411,00:00:58.851,"7,2,8,9,0,9,5,0,5,6,0,8,4,9,9,5,3,3,0"
7289095056084995330.mp4_scene_12,7289095056084995330,ced8b6aa45d34219f9d65ab4c8b83990,400,00:00:16.683,23.976,427,00:00:17.809,23.976,12,34,1411,00:00:58.851,"7,2,8,9,0,9,5,0,5,6,0,8,4,9,9,5,3,3,0"
7289095056084995330.mp4_scene_13,7289095056084995330,ced8b6aa45d34219f9d65ab4c8b83990,427,00:00:17.809,23.976,456,00:00:19.019,23.976,13,34,1411,00:00:58.851,"7,2,8,9,0,9,5,0,5,6,0,8,4,9,9,5,3,3,0"
7289095056084995330.mp4_scene_14,7289095056084995330,ced8b6aa45d34219f9d65ab4c8b83990,456,00:00:19.019,23.976,502,00:00:20.938,23.976,14,34,1411,00:00:58.851,"7,2,8,9,0,9,5,0,5,6,0,8,4,9,9,5,3,3,0"
7289095056084995330.mp4_scene_15,7289095056084995330,ced8b6aa45d34219f9d65ab4c8b83990,502,00:00:20.938,23.976,525,00:00:21.897,23.976,15,34,1411,00:00:58.851,"7,2,8,9,0,9,5,0,5,6,0,8,4,9,9,5,3,3,0"
7289095056084995330.mp4_scene_16,7289095056084995330,ced8b6aa45d34219f9d65ab4c8b83990,525,00:00:21.897,23.976,590,00:00:24.608,23.976,16,34,1411,00:00:58.851,"7,2,8,9,0,9,5,0,5,6,0,8,4,9,9,5,3,3,0"
7289095056084995330.mp4_scene_17,7289095056084995330,ced8b6aa45d34219f9d65ab4c8b83990,590,00:00:24.608,23.976,607,00:00:25.317,23.976,17,34,1411,00:00:58.851,"7,2,8,9,0,9,5,0,5,6,0,8,4,9,9,5,3,3,0"
7289095056084995330.mp4_scene_18,7289095056084995330,ced8b6aa45d34219f9d65ab4c8b83990,607,00:00:25.317,23.976,627,00:00:26.151,23.976,18,34,1411,00:00:58.851,"7,2,8,9,0,9,5,0,5,6,0,8,4,9,9,5,3,3,0"
7289095056084995330.mp4_scene_19,7289095056084995330,ced8b6aa45d34219f9d65ab4c8b83990,627,00:00:26.151,23.976,659,00:00:27.486,23.976,19,34,1411,00:00:58.851,"7,2,8,9,0,9,5,0,5,6,0,8,4,9,9,5,3,3,0"
7289095056084995330.mp4_scene_20,7289095056084995330,ced8b6aa45d34219f9d65ab4c8b83990,659,00:00:27.486,23.976,686,00:00:28.612,23.976,20,34,1411,00:00:58.851,"7,2,8,9,0,9,5,0,5,6,0,8,4,9,9,5,3,3,0"
7289095056084995330.mp4_scene_21,7289095056084995330,ced8b6aa45d34219f9d65ab4c8b83990,686,00:00:28.612,23.976,823,00:00:34.326,23.976,21,34,1411,00:00:58.851,"7,2,8,9,0,9,5,0,5,6,0,8,4,9,9,5,3,3,0"
7289095056084995330.mp4_scene_22,7289095056084995330,ced8b6aa45d34219f9d65ab4c8b83990,823,00:00:34.326,23.976,840,00:00:35.035,23.976,22,34,1411,00:00:58.851,"7,2,8,9,0,9,5,0,5,6,0,8,4,9,9,5,3,3,0"
7289095056084995330.mp4_scene_23,7289095056084995330,ced8b6aa45d34219f9d65ab4c8b83990,840,00:00:35.035,23.976,870,00:00:36.286,23.976,23,34,1411,00:00:58.851,"7,2,8,9,0,9,5,0,5,6,0,8,4,9,9,5,3,3,0"
7289095056084995330.mp4_scene_24,7289095056084995330,ced8b6aa45d34219f9d65ab4c8b83990,870,00:00:36.286,23.976,998,00:00:41.625,23.976,24,34,1411,00:00:58.851,"7,2,8,9,0,9,5,0,5,6,0,8,4,9,9,5,3,3,0"
